#fullname;path;filterinfo
mrdoob/three.js;examples/obj/walt/WaltHead_bin.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/shaders/DigitalGlitch.js;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_buffergeometry_drawcalls.html;#Remove(all): examples/%#
mrdoob/three.js;test/unit/qunit-1.10.0.css;#Remove(mrdoob/three.js): test/unit/qunit-1.10.0.css#
mrdoob/three.js;build/three.js;#Remove(all): build/%#
mrdoob/three.js;examples/webgl_objects_update.html;#Remove(all): examples/%#
mrdoob/three.js;examples/js/postprocessing/DotScreenPass.js;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_custom_attributes_particles.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_morphtargets_md2.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_materials_wireframe.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_loader_ctm.html;#Remove(all): examples/%#
mrdoob/three.js;examples/js/postprocessing/EffectComposer.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/renderers/CSS3DStereoRenderer.js;#Remove(all): examples/%#
mrdoob/three.js;examples/models/skinned/simple/simple.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/wip/TypedGeometry.js;#Remove(all): examples/%#
mrdoob/three.js;examples/obj/camaro/CamaroNoUv_bin.js;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_loader_ply.html;#Remove(all): examples/%#
mrdoob/three.js;examples/js/postprocessing/FilmPass.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/renderers/CanvasRenderer.js;#Remove(all): examples/%#
mrdoob/three.js;examples/css3d_panorama.html;#Remove(all): examples/%#
mrdoob/three.js;examples/js/CurveExtras.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/wip/benchmark/PlaneGeometry.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/loaders/SceneLoader.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/controls/DeviceOrientationControls.js;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_geometry_cube.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_geometries.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_shader_lava.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_shaders_ocean2.html;#Remove(all): examples/%#
mrdoob/three.js;examples/js/shaders/EdgeShader2.js;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_gpgpu_birds.html;#Remove(all): examples/%#
mrdoob/three.js;examples/js/loaders/ctm/CTMLoader.js;#Remove(all): examples/%#
mrdoob/three.js;examples/obj/male02/Male02_bin.js;#Remove(all): examples/%#
mrdoob/three.js;examples/obj/blenderscene/scene.js;#Remove(all): examples/%#
mrdoob/three.js;examples/obj/blenderscene/scene.Plane.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/shaders/BokehShader2.js;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_buffergeometry_lines_indexed.html;#Remove(all): examples/%#
mrdoob/three.js;examples/js/Car.js;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_buffergeometry_particles.html;#Remove(all): examples/%#
mrdoob/three.js;examples/canvas_materials_video.html;#Remove(all): examples/%#
mrdoob/three.js;examples/js/loaders/RGBELoader.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/shaders/DOFMipMapShader.js;#Remove(all): examples/%#
mrdoob/three.js;examples/obj/tree/.htaccess;#Remove(all): examples/%#
mrdoob/three.js;examples/js/postprocessing/MaskPass.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/wip/benchmark/Geometry2.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/WaterShader.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/wip/ProxyGeometry.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/wip/proxies/ProxyVector2.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/postprocessing/GlitchPass.js;#Remove(all): examples/%#
mrdoob/three.js;examples/canvas_interactive_cubes_tween.html;#Remove(all): examples/%#
mrdoob/three.js;examples/js/postprocessing/BloomPass.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/controls/TransformControls.js;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_camera_logarithmicdepthbuffer.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_materials_cubemap_refraction.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_test_memory.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_shader.html;#Remove(all): examples/%#
mrdoob/three.js;examples/js/ShaderSkin.js;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_interactive_buffergeometry.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_nearestneighbour.html;#Remove(all): examples/%#
mrdoob/three.js;examples/js/wip/benchmark/PlaneGeometry2.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/wip/proxies/ProxyVector4.js;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_materials_envmaps.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_lines_splines.html;#Remove(all): examples/%#
mrdoob/three.js;examples/js/modifiers/TessellateModifier.js;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_loader_gltf.html;#Remove(all): examples/%#
mrdoob/three.js;examples/obj/Qrcode.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/math/Lut.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/loaders/UTF8Loader.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/loaders/TGALoader.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/geometries/hilbert2D.js;#Remove(all): examples/%#
mrdoob/three.js;examples/canvas_geometry_panorama.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_interactive_raycasting_pointcloud.html;#Remove(all): examples/%#
mrdoob/three.js;examples/js/SkyShader.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/loaders/ctm/ctm.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/renderers/SoftwareRenderer.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/shaders/ToneMapShader.js;#Remove(all): examples/%#
mrdoob/three.js;examples/css3d_youtube.html;#Remove(all): examples/%#
mrdoob/three.js;examples/canvas_geometry_earth.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_loader_collada_kinematics.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_materials_skin.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_geometry_terrain_fog.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_interactive_lines.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_geometry_nurbs.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_materials_bumpmap_skin.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_materials_parallaxmap.html;#Remove(all): examples/%#
mrdoob/three.js;examples/obj/f50/F50NoUv_bin.js;#Remove(all): examples/%#
mrdoob/three.js;examples/obj/Bird.js;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_lines_cubes.html;#Remove(all): examples/%#
mrdoob/three.js;examples/js/geometries/ConvexGeometry.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/loaders/AWDLoader.js;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_animation_skinning_blending.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_octree.html;#Remove(all): examples/%#
mrdoob/three.js;examples/misc_animation_keys.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_lensflares.html;#Remove(all): examples/%#
mrdoob/three.js;examples/js/wip/CircleTypedGeometry.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/postprocessing/SavePass.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/curves/NURBSCurve.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/BlendCharacter.js;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_trails.html;#Remove(all): examples/%#
mrdoob/three.js;examples/canvas_lines_sphere.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_geometry_minecraft_ao.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_lines_dashed.html;#Remove(all): examples/%#
mrdoob/three.js;examples/obj/leeperrysmith/.htaccess;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_effects_stereo.html;#Remove(all): examples/%#
mrdoob/three.js;examples/js/Cloth.js;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_materials_cars.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_shaders_ocean.html;#Remove(all): examples/%#
mrdoob/three.js;examples/js/loaders/OBJLoader.js;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_interactive_cubes_gpu.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_shadowmap.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_geometry_normals.html;#Remove(all): examples/%#
mrdoob/three.js;examples/js/loaders/gltf/glTFAnimation.js;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_hdr.html;#Remove(all): examples/%#
mrdoob/three.js;examples/js/shaders/BasicShader.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/wip/benchmark/IndexedGeometry3.js;#Remove(all): examples/%#
mrdoob/three.js;examples/obj/veyron/VeyronNoUv_bin.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/loaders/gltf/glTFLoader.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/crossfade/transition.js;#Remove(all): examples/%#
mrdoob/three.js;examples/obj/f50/.htaccess;#Remove(all): examples/%#
mrdoob/three.js;examples/canvas_interactive_cubes.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_postprocessing.html;#Remove(all): examples/%#
mrdoob/three.js;examples/js/controls/OculusControls.js;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_materials_shaders_fresnel.html;#Remove(all): examples/%#
mrdoob/three.js;examples/js/loaders/ctm/lzma.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/controls/OrthographicTrackballControls.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/renderers/CSS2DRenderer.js;#Remove(all): examples/%#
mrdoob/three.js;examples/models/gltf/monster/monster0FS.glsl;#Remove(all): examples/%#
mrdoob/three.js;examples/js/SimulationRenderer.js;#Remove(all): examples/%#
mrdoob/three.js;examples/canvas_particles_sprites.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_loader_obj_mtl.html;#Remove(all): examples/%#
mrdoob/three.js;examples/canvas_geometry_hierarchy.html;#Remove(all): examples/%#
mrdoob/three.js;examples/models/utf8/ben_dds.js;#Remove(all): examples/%#
mrdoob/three.js;examples/misc_ubiquity_test.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_lights_pointlights.html;#Remove(all): examples/%#
mrdoob/three.js;examples/js/shaders/ColorifyShader.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/shaders/HueSaturationShader.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/wip/proxies/ProxyVector3.js;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_loader_pdb.html;#Remove(all): examples/%#
mrdoob/three.js;examples/js/geometries/DecalGeometry.js;#Remove(all): examples/%#
mrdoob/three.js;examples/misc_sound.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_geometries2.html;#Remove(all): examples/%#
mrdoob/three.js;examples/js/wip/benchmark/PlaneGeometry99.js;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_interactive_voxelpainter.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_loader_utf8.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_loader_obj.html;#Remove(all): examples/%#
mrdoob/three.js;examples/js/controls/OrbitControls.js;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_particles_shapes.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_effects_oculusrift.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_shadowmap_performance.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_loader_ctm_materials.html;#Remove(all): examples/%#
mrdoob/three.js;examples/js/loaders/BinaryLoader.js;#Remove(all): examples/%#
mrdoob/three.js;examples/obj/male02/.htaccess;#Remove(all): examples/%#
mrdoob/three.js;examples/js/curves/NURBSSurface.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/Detector.js;#Remove(all): examples/%#
mrdoob/three.js;examples/js/Ocean.js;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_postprocessing_dof.html;#Remove(all): examples/%#
mrdoob/three.js;examples/canvas_geometry_text.html;#Remove(all): examples/%#
mrdoob/three.js;examples/misc_controls_deviceorientation.html;#Remove(all): examples/%#
mrdoob/three.js;examples/canvas_interactive_particles.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_shaders_sky.html;#Remove(all): examples/%#
mrdoob/three.js;examples/canvas_lights_pointlights.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_geometry_extrude_shapes2.html;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_shaders_vector.html;#Remove(all): examples/%#
mrdoob/three.js;examples/obj/lightmap/lightmap.js;#Remove(all): examples/%#
mrdoob/three.js;examples/webgl_geometry_convex.html;#Remove(all): examples/%#
mrdoob/three.js;examples/js/wip/proxies/ProxyColor.js;#Remove(all): examples/%#
mrdoob/three.js;test/benchmark/benchmark-1.0.0.js;#Remove(mrdoob/three.js): test/benchmark/benchmark-1.0.0.js#
odoo/odoo;setup/win32/Makefile;#Remove(odoo/odoo): setup/%#
odoo/odoo;setup/package.py;#Remove(odoo/odoo): setup/%#
odoo/odoo;setup/redhat/install.sh;#Remove(odoo/odoo): setup/%#
odoo/odoo;setup/win32/setup.nsi;#Remove(odoo/odoo): setup/%#
odoo/odoo;setup/win32/win32_setup.py;#Remove(odoo/odoo): setup/%#
odoo/odoo;setup/win32/static/getfiles.sh;#Remove(odoo/odoo): setup/%#
odoo/odoo;setup/redhat/postinstall.sh;#Remove(odoo/odoo): setup/%#
odoo/odoo;setup/win32/win32_service.py;#Remove(odoo/odoo): setup/%#
openframeworks/openFrameworks;examples/gl/shaderExample/bin/data/shaders_gles/noise.vert;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/utils/threadChannelExample/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/CoreLocationExample/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/gl/vboExample/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/android/androidAssimpExample/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/graphics/rectangleAlignmentAndScaling/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/utils/regularExpressionExample/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/utils/threadChannelExample/src/ImgAnalysisThread.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/utils/windowExample/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/graphicsExample/src/ofApp.mm;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/android/androidShaderExample/bin/data/shaders/noise.vert;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/iosES2ShaderExample/src/main.mm;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/gl/shaderExample/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/gl/areaLightExample/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/graphics/pdfExample/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/oscReceiverExample/src/ofApp.mm;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/android/androidAssimpExample/src/ofApp.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/addons/oscSenderExample/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/addons/networkTcpServerExample/src/ofApp.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/android/androidAdvanced3DExample/src/OrthoCamera.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/iosStoryboardExample/src/Apps/ImageApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/addons/assimpExample/bin/data/dwarf.x;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/android/androidAdvanced3DExample/src/ofApp.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/android/androidGuiExample/src/ofApp.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/iosCustomSizeExample/src/main.mm;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/android/androidShaderExample/srcJava/cc/openframeworks/androidShaderExample/OFActivity.java;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/addons/opencvExample/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/addons/vectorGraphicsExample/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/graphics/rectangleAlignmentAndScaling/src/ofApp.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/utils/threadExample/src/threadedObject.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/3d/meshFromCamera/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/gl/shaderExample/bin/data/shaders_gles/noise.frag;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/android/androidSoundPlayerExample/Makefile;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/graphics/polygonExample/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/3d/pointPickerExample/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/iPhoneGuiExample/src/ofApp.mm;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/moviePlayerExample/src/main.mm;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/gl/alphaMaskingShaderExample/bin/data/shaders_gles/alphamask.vert;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/iosStoryboardExample/src/AppViewControllers/ImageAppViewController.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/android/androidTouchExample/srcJava/cc/openframeworks/androidTouchExample/OFActivity.java;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/iosNativeExample/src/Apps/TriangleApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/utils/threadChannelExample/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/math/noise1dExample/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/empty/emptyExample/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/iosOrientationExample/src/ofApp.mm;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/3d/pointPickerExample/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/addons/oscSenderExample/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/addons/svgExample/src/ofApp.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/graphics/lutFilterExample/src/ofApp.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/graphics/lutFilterExample/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/graphics/fontShapesExample/src/ofApp.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/utils/loadTextFileExample/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/addons/networkTcpClientExample/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/addons/networkTcpServerExample/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/empty/emptyExample/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/events/advancedEventsExample/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/gl/vboMeshDrawInstancedExample/src/ofApp.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/iosNativeExample/src/Apps/ImageApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/math/noiseField2dExample/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/assimpExample/bin/data/monster-animated-character-X.X;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/gl/geometryShaderExample/bin/data/shaders/vert.glsl;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/android/androidShaderExample/src/ofApp.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/android/androidPolygonExample/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/android/androidAccelerometerExample/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/android/androidImageExample/src/ofApp.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/graphics/color/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/android/androidAccelerometerExample/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/video/videoGrabberExample/src/ofApp.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/gl/computeShaderParticlesExample/bin/data/compute1.glsl;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/3d/cameraParentingExample/src/ofApp.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/addons/oscReceiveExample/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/3d/cameraRibbonExample/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/android/androidAssimpExample/srcJava/cc/openframeworks/androidAssimpExample/OFActivity.java;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/3d/ofBoxExample/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/events/multiWindowExample/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/gl/gpuParticleSystemExample/src/ofApp.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/utils/threadChannelExample/src/ofApp.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/advancedEventsExample/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/3d/advanced3dExample/src/Swarm.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/addons/oscReceiveExample/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/3d/pointPickerExample/src/ofApp.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/communication/firmataExample/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/events/eventsExample/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/gl/billboardExample/src/ofApp.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/gui/parameterGroupExample/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/oscReceiverExample/src/main.mm;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/android/androidEmptyExample/src/ofApp.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/TouchAndAccelExample/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/iosStoryboardExample/src/UI/MyAppDelegate.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/android/androidOpenCVExample/Makefile;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/iosNativeExample/src/UI/MyAppViewController.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/3d/advanced3dExample/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/android/androidVBOExample/src/ofApp.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/gl/billboardRotationExample/src/ofApp.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/graphics/imageSaverExample/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/math/periodicSignalsExample/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/advancedEventsExample/src/main.mm;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/iosOrientationExample/src/ActionSheetDelegateForOF.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/video/videoGrabberExample/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/video/osxVideoRecorderExample/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/android/androidOpenCVFaceExample/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/iPhoneGuiExample/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/addons/oscSenderExample/src/ofApp.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/iosExternalDisplayExample/src/UI/AlertViewDelegate.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/gl/gpuParticleSystemExample/bin/data/shaders/render.frag;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/3d/cameraLensOffsetExample/src/ofApp.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/graphics/fontsExample/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/soundPlayerExample/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/iosStoryboardExample/src/AppViewControllers/TriangleAppViewController.mm;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/textureExample/src/main.mm;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/graphics/floatingPointImageExample/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/iosStoryboardExample/src/Apps/ImageApp.mm;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/iosStoryboardExample/src/UI/MyAppDelegate.mm;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/addons/3DModelLoaderExample/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/communication/firmataExample/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/events/simpleEventsExample/src/ofApp.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/gl/alphaMaskingShaderExample/bin/data/shaders_gles/alphamask.frag;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/graphics/color/src/ofApp.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/math/particlesExample/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/iosNativeExample/src/Apps/CircleApp.mm;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/3d/advanced3dExample/src/Grid.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/gl/vboMeshDrawInstancedExample/bin/data/shaders/instanced.frag;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/addons/networkTcpClientExample/src/ofApp.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/android/androidAdvanced3DExample/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/graphics/polylineBlobsExample/src/ofApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/iosStoryboardExample/src/ofApp.mm;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/opencvFaceExample/src/ofApp.mm;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/android/androidVideoExample/srcJava/cc/openframeworks/androidVideoExample/OFActivity.java;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/android/androidTouchExample/src/main.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/graphics/fontsExample/src/ofApp.cpp;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/iosNativeExample/src/Apps/SquareApp.h;#Remove(all): examples/%#
openframeworks/openFrameworks;examples/ios/iosES2ShaderExample/src/ofApp.h;#Remove(all): examples/%#
